title,Genre,rating,year
Dragon Ball: The Path to Power (Doragon bôru: Saikyô e no michi),Action,3.5,1996
Ride Along,Action,3.17,2014
Jack Ryan: Shadow Recruit,Action,2.0,2014
Divergent,Adventure,3.0,2014
Hotel Chevalier (Part 1 of 'The Darjeeling Limited'),Drama,3.5,2007
Ernest & Célestine (Ernest et Célestine),Adventure,4.5,2012
Drift,Drama,2.0,2013
"I, Frankenstein",Action,2.25,2014
Better Living Through Chemistry,Comedy,1.5,2014
Nymphomaniac: Volume I,Drama,4.25,2013
Enemy,Mystery,3.5,2013
Wonder Woman,Action,5.0,2009
"Monuments Men, The",Action,2.67,2014
The Lego Movie,Action,3.87,2014
RoboCop,Action,2.33,2014
"Art of the Steal, The",Crime,3.33,2013
Nymphomaniac: Volume II,Drama,4.5,2013
Knights of Badassdom,Adventure,2.25,2013
Venus in Fur (La Vénus à la fourrure),Drama,4.5,2013
Date and Switch,Comedy,2.0,2014
"Zero Theorem, The",Drama,3.0,2013
Winter's Tale,Drama,1.5,2014
On the Other Side of the Tracks (De l'autre côté du périph),Action,5.0,2012
GLOW: The Story of the Gorgeous Ladies of Wrestling,Documentary,3.0,2012
Cold Comes the Night,Crime,2.0,2013
Chouchou,Comedy,4.0,2003
Someone Marry Barry,Comedy,2.5,2014
About Last Night,Comedy,2.25,2014
"Grand Budapest Hotel, The",Comedy,3.78,2014
"Oversimplification of Her Beauty, An",Animation,3.5,2012
Bring It On: Fight to the Finish,Comedy,2.0,2009
That Awkward Moment,Comedy,2.62,2014
Interstellar,Sci-Fi,3.99,2014
3 Days to Kill,Action,1.0,2014
Welcome to the Jungle,Comedy,2.0,2013
Non-Stop,Action,3.25,2014
Wrinkles (Arrugas),Animation,4.0,2011
"Garden of Words, The (Koto no ha no niwa)",Animation,5.0,2013
300: Rise of an Empire,Action,2.12,2014
Particle Fever,Documentary,5.0,2013
"Bag Man, The",Crime,3.5,2014
Mr. Peabody & Sherman,Adventure,3.25,2014
Under the Skin,Horror,2.75,2013
Need for Speed,Action,3.75,2014
Barefoot,Comedy,3.0,2014
Veronica Mars,Comedy,1.75,2014
Bad Words,Comedy,2.0,2013
Son of God,Drama,0.5,2014
Puss in Boots: The Three Diablos,Animation,3.0,2012
Why Don't You Play In Hell? (Jigoku de naze warui),Action,4.25,2013
Ocho apellidos vascos,Comedy,4.5,2014
Captain America: The Winter Soldier,Action,3.74,2014
Noah,Adventure,2.8,2014
"Nut Job, The",Adventure,4.33,2014
King of Comedy (Hei kek ji wong),Comedy,4.0,1999
13 Sins,Horror,3.5,2014
Muppets Most Wanted,Adventure,3.33,2014
Me and you (io e te),Drama,4.5,2012
Free to Play,Documentary,4.5,2014
"Unknown Known, The",Documentary,4.0,2013
The Raid 2: Berandal,Action,3.93,2014
"Brain Smasher... A Love Story (Bouncer and the Lady, The)",Action,2.5,1993
The Amazing Spider-Man 2,Action,2.64,2014
Calvary,Comedy,4.0,2014
Oculus,Horror,4.5,2013
God's Not Dead,Drama,0.5,2014
Cold in July,Drama,2.5,2014
Rio 2,Adventure,2.0,2014
"Honest Liar, An",Comedy,3.75,2014
Fading Gigolo,Comedy,4.0,2013
Transcendence,Drama,2.29,2014
Hatchet III,Comedy,4.0,2013
"Other Woman, The",Comedy,2.92,2014
"Haunted House 2, A",Comedy,0.5,2014
Mulan II,Action,2.5,2004
Brick Mansions,Action,1.5,2014
Locke,Drama,3.83,2013
Neighbors,Comedy,3.29,2014
Alpha and Omega 3: The Great Wolf Games,Action,4.5,2014
Mom's Night Out,Comedy,1.5,2014
Lucy,Action,2.82,2014
X-Men: Days of Future Past,Action,3.83,2014
Godzilla,Action,2.62,2014
Walk of Shame,Comedy,2.5,2014
Blue Ruin,Thriller,4.0,2013
Chef,Comedy,2.75,2014
Afflicted,Horror,3.5,2013
Blended,Comedy,3.81,2014
Begin Again,Comedy,4.0,2013
Maleficent,Action,2.75,2014
Zombeavers,Action,2.5,2014
At Middleton,Comedy,1.5,2013
"Dance of Reality, The (Danza de la realidad, La)",Drama,3.5,2013
A Million Ways to Die in the West,Comedy,2.96,2014
Edge of Tomorrow,Action,3.98,2014
Mission: Impossible - Rogue Nation,Action,3.65,2015
Midnight Chronicles,Action,0.5,2009
Million Dollar Arm,Comedy,3.0,2014
G.B.F.,Comedy,3.0,2013
Jimi: All Is by My Side,Drama,3.5,2013
Bad Asses (Bad Ass 2),Action,3.5,2014
Lilting,Drama,4.5,2014
The Fault in Our Stars,Drama,3.39,2014
Tangled Ever After,Action,3.83,2012
Maps to the Stars,Drama,3.5,2014
22 Jump Street,Action,3.68,2014
"Equalizer, The",Action,3.28,2014
How to Train Your Dragon 2,Action,3.77,2014
Birdman: Or (The Unexpected Virtue of Ignorance),Comedy,3.35,2014
Boyhood,Drama,3.82,2014
Think Like a Man Too,Comedy,1.5,2014
Jersey Boys,Drama,2.5,2014
Nick Fury: Agent of S.H.I.E.L.D.,Action,1.0,1998
"Internet's Own Boy: The Story of Aaron Swartz, The",Documentary,4.5,2014
Transformers: Age of Extinction,Action,1.88,2014
Frank,Comedy,4.33,2014
They Came Together,Comedy,2.0,2014
Honey (Miele),Drama,3.5,2013
Planes: Fire & Rescue,Adventure,2.25,2014
Tammy,Comedy,2.0,2014
Colourful (Karafuru),Animation,5.0,2010
"Babadook, The",Drama,4.5,2014
Whiplash,Drama,4.04,2014
Gone Girl,Drama,3.72,2014
"Angriest Man in Brooklyn, The",Comedy,4.0,2014
Dawn of the Planet of the Apes,Sci-Fi,3.43,2014
Deliver Us from Evil,Crime,3.0,2014
And So It Goes,Comedy,2.0,2014
Sex Tape,Comedy,2.6,2014
I Origins,Drama,3.83,2014
"Purge: Anarchy, The",Action,3.3,2014
Guardians of the Galaxy,Action,4.05,2014
"Signal, The",Sci-Fi,4.5,2014
The Expendables 3,Action,3.5,2014
Hercules,Action,2.0,2014
A Most Wanted Man,Thriller,4.5,2014
Life After Beth,Comedy,3.5,2014
Felony,Thriller,3.0,2013
Get on Up,Drama,3.5,2014
Magic in the Moonlight,Comedy,3.0,2014
Housebound,Comedy,4.25,2014
The Hundred-Foot Journey,Comedy,4.5,2014
Batman: Assault on Arkham,Action,3.0,2014
White Frog,Drama,4.0,2012
"Den, The",Horror,3.5,2013
Jupiter Ascending,Action,2.0,2015
Teenage Mutant Ninja Turtles,Action,2.75,2014
I'll Follow You Down,Drama,1.5,2013
"Old Lady and the Pigeons, The (La vieille dame et les pigeons)",Animation,3.0,1997
"Giver, The",Drama,2.3,2014
"Pretty One, The",Comedy,4.0,2013
Revenge of the Green Dragons,Action,1.5,2014
Let's Be Cops,Comedy,3.1,2014
"Inbetweeners 2, The",Comedy,3.5,2014
"Sacrament, The",Horror,4.0,2013
Sin City: A Dame to Kill For,Action,3.25,2014
If I Stay,Drama,2.0,2014
"Two Days, One Night (Deux jours, une nuit)",Drama,3.5,2014
Coherence,Drama,4.0,2013
"As Above, So Below",Horror,3.0,2014
"One I Love, The",Comedy,5.0,2014
Headshot,Crime,2.5,2011
"Guest, The",Thriller,4.0,2014
Pride,Comedy,4.0,2014
Honeymoon,Horror,3.5,2014
The Drop,Crime,2.83,2014
"20,000 Days on Earth",Documentary,4.0,2014
The Skeleton Twins,Drama,3.33,2014
Beautiful Losers,Documentary,2.5,2008
"Maze Runner, The",Action,2.94,2014
Camp X-Ray,Drama,3.5,2014
"Walk Among the Tombstones, A",Action,3.0,2014
Laggies,Comedy,5.0,2014
La cravate,(no genres listed),3.0,1957
Cesar Chavez,Drama,1.5,2014
Who Am I (Kein System Ist Sicher),Thriller,1.5,2014
"Tale of Princess Kaguya, The (Kaguyahime no monogatari)",Animation,1.0,2013
This Is Where I Leave You,Comedy,2.75,2014
Angel's Egg (Tenshi no tamago),Animation,3.25,1985
American Sniper,Action,3.8,2014
Tusk,Comedy,3.5,2014
Hector and the Search for Happiness,Adventure,4.25,2014
Horns,Horror,3.0,2014
Annabelle,Horror,3.0,2014
Two Night Stand,Comedy,2.83,2014
Dracula Untold,Action,3.5,2014
Stretch,Action,2.17,2014
Autómata (Automata),Sci-Fi,3.0,2014
"Captive, The",Crime,2.0,2014
Predestination,Action,3.9,2014
Justin and the Knights of Valour,Adventure,2.0,2013
Ward 13,Action,3.5,2003
What We Do in the Shadows,Comedy,4.83,2014
John Wick,Action,3.84,2014
Plastic,Action,2.0,2014
"Judge, The",Drama,2.5,2014
"Culture High, The",Documentary,3.0,2014
Fury,Action,3.77,2014
"Salvation, The",Drama,3.0,2014
St. Vincent,Comedy,3.25,2014
"Rewrite, The",Comedy,3.5,2014
Nightcrawler,Crime,4.17,2014
Big Hero 6,Action,3.85,2014
The Book of Life,Adventure,4.0,2014
"Love, Rosie",Comedy,3.5,2014
Time Lapse,Crime,3.83,2014
Ex Machina,Drama,3.91,2015
Crippled Avengers (Can que) (Return of the 5 Deadly Venoms),Action,5.0,1981
Mr Hublot,Animation,3.0,2013
Copenhagen,Adventure,4.5,2014
"Simpsons: The Longest Daycare, The",Animation,3.67,2012
Generation War,Drama,4.0,2013
Christmas in Connecticut,Comedy,1.5,1992
Leviathan,Drama,2.0,2014
Reign of Assassins,Action,2.5,2010
Zulu,Crime,1.5,2013
Tangerines,Drama,4.5,2013
Life Partners,Comedy,3.0,2014
Drive Hard,Action,1.5,2014
New Kids Nitro,Action,3.0,2011
Stalingrad,Action,3.0,2013
Dead Snow 2: Red vs. Dead (2014),Action,4.0,2014)
Volga - Volga,Comedy,3.5,1938
You Are the Apple of My Eye,Comedy,4.0,2011
DeadHeads,Adventure,3.5,2011
The Imitation Game,Drama,4.02,2014
Inherent Vice,Comedy,3.67,2014
Rudderless,Comedy,4.5,2014
The Hunger Games: Mockingjay - Part 1,Adventure,3.87,2014
Sex Ed,Comedy,2.5,2014
Exodus: Gods and Kings,Action,2.75,2014
Wild Tales,Comedy,4.25,2014
Jetsons: The Movie,Animation,2.0,1990
Ski School,Comedy,1.5,1991
Dumb and Dumber To,Comedy,2.33,2014
The Longest Week,Comedy,1.5,2014
Miss Meadows,Drama,2.5,2014
Too Many Cooks,Comedy,3.0,2014
Painted Skin,Action,3.5,2008
The Theory of Everything,Drama,3.71,2014
Doctor Who: The Time of the Doctor,Adventure,4.5,2013
Virunga,Documentary,4.0,2014
The Madagascar Penguins in a Christmas Caper,Animation,3.5,2005
Song of the Sea,Animation,3.0,2014
In the Heart of the Sea,Action,3.5,2015
Hello Ladies: The Movie,Comedy,3.0,2014
Jurassic World,Action,3.26,2015
Watermark,Documentary,5.0,2014
Citizenfour,Documentary,3.88,2014
Asterix: The Land of the Gods (Astérix: Le domaine des dieux),Animation,3.75,2014
Hit by Lightning,Comedy,2.5,2014
Horrible Bosses 2,Comedy,3.64,2014
Double Trouble,Action,1.0,1992
Dragonheart 2: A New Beginning,Action,4.5,2000
La Belle Verte,Comedy,4.5,1996
Penguins of Madagascar,Adventure,3.7,2014
'71,Action,4.0,2014
The Rabbi's Cat (Le chat du rabbin),Adventure,3.0,2011
Still Alice,Drama,3.8,2014
Paddington,Children,4.0,2014
Maze Runner: Scorch Trials,Action,1.83,2015
Ice Age: A Mammoth Christmas,Adventure,3.5,2011
The Voices,Comedy,3.5,2014
Courier,Comedy,3.5,1987
The Green Prince,Documentary,2.5,2014
Dying of the Light,Drama,1.5,2014
Hellbenders,Comedy,5.0,2012
Omega Doom,Sci-Fi,2.0,1996
By the Gun,Crime,2.0,2014
Kill the Messenger,Crime,3.0,2014
Bring It On: In It To Win It,Comedy,1.5,2007
Fans,Comedy,4.5,1999
The Mule,Comedy,3.5,2014
The Hobbit: The Battle of the Five Armies,Adventure,3.42,2014
Selma,Drama,2.5,2014
Unbroken,Drama,2.5,2014
Black Sea,Adventure,4.0,2015
Good Copy Bad Copy,Documentary,3.5,2007
Playing It Cool,Comedy,2.0,2014
National Lampoon's Bag Boy,Comedy,5.0,2007
Closer to the Moon,Comedy,4.0,2013
"Girl Walks Home Alone at Night, A",Horror,3.5,2014
Dave Chappelle: For What it's Worth,Comedy,4.25,2004
Scooby-Doo! Abracadabra-Doo,Animation,5.0,2010
Mommy,Drama,4.0,2014
Wild,Drama,2.9,2014
Top Five,Comedy,3.0,2014
Bill Burr: I'm Sorry You Feel That Way,Comedy,4.5,2014
Big Eyes,Drama,3.75,2014
Into the Woods,Children,2.8,2014
"Men, Women & Children",Comedy,2.0,2014
The Interview,Action,3.46,2014
Kingsman: The Secret Service,Action,3.99,2015
Bill Burr: You People Are All the Same,Comedy,4.5,2012
Night at the Museum: Secret of the Tomb,Adventure,3.5,2014
Paradox,Sci-Fi,3.5,2010
The Punisher: Dirty Laundry,Action,2.5,2012
Seventh Son,Adventure,2.25,2014
Corner Gas: The Movie,Comedy,3.5,2014
A Man Called Blade,Action,3.0,1977
A Merry Friggin' Christmas,Comedy,2.0,2014
Into the Forest of Fireflies' Light,Animation,5.0,2011
PK,Comedy,5.0,2014
Chappie,Action,3.25,2015
The Salt of the Earth,Documentary,4.33,2014
The Fool,Drama,4.5,2014
Taken 3,Action,2.7,2015
Blackhat,Action,2.5,2015
By the Law,Drama,3.5,1926
Son of a Gun,Action,2.5,2014
Terminator Genisys,Action,2.5,2015
John Mulaney: New In Town,Comedy,4.0,2012
Patton Oswalt: My Weakness Is Strong,Comedy,4.5,2009
The Hound of the Baskervilles,Crime,3.0,1988
Man on High Heels,Action,3.0,2014
Space Buddies,Adventure,4.0,2009
Houdini,Drama,2.0,2014
To Grandmother's House We Go,Adventure,2.75,1992
101 Dalmatians II: Patch's London Adventure,Animation,2.5,2003
The Hungover Games,Comedy,2.5,2014
The Duke of Burgundy,Drama,3.5,2014
Red Army,Documentary,4.0,2014
It Follows,Horror,4.12,2014
The Town that Dreaded Sundown,Horror,3.0,2014
Carry on Cabby,Adventure,4.5,1963
Carry on Cruising,Comedy,3.5,1962
Bill Burr: Let It Go,Comedy,4.5,2010
Bill Burr: Why Do I Do This?,Comedy,4.5,2008
Killer Movie,Comedy,4.5,2008
Sebastian Maniscalco: What's Wrong with People?,Comedy,3.5,2012
Stuart Little 3: Call of the Wild,Animation,5.0,2005
Guy X,Comedy,5.0,2005
Tooth Fairy 2,Children,0.5,2012
The Diary of Anne Frank,Drama,2.5,2009
The Deadly Bees,Horror,1.0,1967
Wicked Blood,Action,1.5,2014
Oblivion 2: Backlash,Sci-Fi,0.5,1996
Mad Max: Fury Road,Action,3.82,2015
Insidious: Chapter 3,Fantasy,2.5,2015
Star Wars: Episode VII - The Force Awakens,Action,3.85,2015
Ben-hur,(no genres listed),0.5,2016
Warcraft,Action,3.42,2016
Avengers: Age of Ultron,Action,3.52,2015
Pirates of the Caribbean: Dead Men Tell No Tales,(no genres listed),3.79,2017
Justice League,Action,2.5,2017
Ant-Man,Action,3.72,2015
Fantastic Four,Action,2.1,2015
Deadpool,Action,3.83,2016
Black Panther,Action,3.73,2017
Avengers: Infinity War - Part I,Action,4.0,2018
Thor: Ragnarok,Action,4.03,2017
Guardians of the Galaxy 2,Action,3.93,2017
Captain America: Civil War,Action,3.61,2016
Doctor Strange,Action,3.7,2016
X-Men: Apocalypse,Action,3.07,2016
Untitled Spider-Man Reboot,Action,4.16,2017
Elsa & Fred,Children,2.0,2014
Jim Jefferies: I Swear to God,Comedy,4.5,2009
Tornado!,Action,2.0,1996
The Blue Lagoon,Drama,3.0,1949
In the Name of the King III,Action,1.0,2014
Cake,Drama,2.75,2014
Kevin Smith: Too Fat For 40,Comedy,4.5,2010
"Snowflake, the White Gorilla",Adventure,5.0,2011
Kenny & Company,Comedy,3.0,1976
Delirium,Adventure,5.0,2014
Why Man Creates,Animation,4.0,1968
The Gambler,Crime,2.0,2014
The Beast of Hollow Mountain,Horror,0.5,1956
Mortdecai,Adventure,3.0,2015
Fifty Shades of Grey,Drama,1.0,2015
Halloweentown,Adventure,3.5,1998
Halloweentown High,Adventure,3.75,2004
A Flintstones Christmas Carol,Animation,5.0,1994
Hedgehog in the Fog,Animation,4.5,1975
The Cave of the Golden Rose,Adventure,4.0,1991
American Heist,Action,1.5,2015
Solyaris,Drama,4.0,1968
The Pacific,Action,4.75,2010
Strange Magic,Animation,3.0,2015
The DUFF,Comedy,3.25,2015
"Daddy, I'm A Zombie",Animation,4.0,2012
The Fox and the Hound 2,Adventure,5.0,2006
Operation 'Y' & Other Shurik's Adventures,Comedy,3.83,1965
Project Almanac,Sci-Fi,3.75,2015
Louis C.K.: Live at The Comedy Store,Comedy,4.38,2015
Brooklyn,Drama,3.88,2015
The End of the Tour,Drama,4.0,2015
Experimenter,Drama,4.5,2015
Mistress America,Comedy,4.0,2015
Zipper,Drama,2.0,2015
A Walk in the Woods,Adventure,3.5,2015
True Story,Drama,3.25,2015
Kurt Cobain: Montage of Heck,Documentary,3.0,2015
Going Clear: Scientology and the Prison of Belief,Documentary,4.25,2015
"What Happened, Miss Simone?",Documentary,3.5,2015
A Story of Children and Film,Documentary,3.5,2013
"Story of Film: An Odyssey, The",Documentary,4.0,2011
Eden,Drama,4.0,2014
The D Train,Comedy,2.0,2015
Dope,Comedy,3.58,2015
Me and Earl and the Dying Girl,Drama,3.75,2015
The Overnight,Comedy,3.75,2015
The Stanford Prison Experiment,Drama,4.5,2015
A Pigeon Sat on a Branch Reflecting on Existence,Comedy,4.0,2014
The Loft,Thriller,1.5,2014
Vice,Action,1.0,2015
Family Guy Presents: Blue Harvest,Animation,4.0,2007
Trinity and Sartana Are Coming,Comedy,5.0,1972
Kevin Hart: I'm a Grown Little Man,Comedy,4.5,2009
Jim Norton: American Degenerate,Comedy,4.0,2013
Jim Jefferies: BARE,Comedy,4.5,2014
Hard Promises,Comedy,2.0,1991
The Hateful Eight,Western,3.75,2015
Patton Oswalt: Tragedy Plus Comedy Equals Time,Comedy,4.0,2014
Wild Card,Action,3.0,2015
Paper Towns,Drama,2.0,2015
The Wedding Ringer,Comedy,3.8,2015
Wyrmwood,Action,3.5,2015
The Boy Next Door,Mystery,1.0,2015
Boy Meets Girl,Comedy,4.0,2015
Victoria,Crime,3.9,2015
The Dark Valley,Western,2.5,2014
I'm Here,Drama,3.5,2010
The Last Five Years,Comedy,3.5,2014
Crimson Peak,Horror,3.5,2015
Dragonheart 3: The Sorcerer's Curse,Action,4.0,2015
Chris Rock: Bigger & Blacker,Comedy,3.75,1999
The Natural Love,Documentary,4.5,1996
The Forgotten Space,Documentary,4.0,2010
Cloudburst,Adventure,4.0,2011
Tom Segura: Completely Normal,Comedy,5.0,2014
"Honey, We Shrunk Ourselves",Action,3.5,1997
Stitch! The Movie,Animation,4.0,2003
Hot Tub Time Machine 2,Comedy,2.88,2015
Johnny Express,Animation,4.5,2014
Eddie Izzard: Glorious,Comedy,3.5,1997
Northmen - A Viking Saga,Action,2.0,2014
Superfast!,(no genres listed),0.5,2015
Reality,Comedy,4.0,2014
Julia,Horror,1.5,2014
Focus,Comedy,3.25,2015
Marvel One-Shot: Item 47,Action,2.75,2012
The Second Best Exotic Marigold Hotel,Comedy,3.0,2015
George Carlin: It's Bad for Ya!,Comedy,5.0,2008
Tracers,Action,1.0,2015
"McFarland, USA",Drama,3.5,2015
Unfinished Business,Comedy,2.25,2015
Ghost in the Shell Arise - Border 1: Ghost Pain,Action,2.5,2013
Run All Night,Action,2.17,2015
Digging Up the Marrow,Drama,3.0,2014
Clown,Drama,3.5,2014
Cinderella,Children,4.0,2015
Kidnapping Mr. Heineken,Action,2.0,2015
The Cobbler,Comedy,3.75,2015
Ruby Red,Adventure,4.0,2013
Pan,Adventure,2.5,2015
While We're Young,Comedy,4.0,2014
Too Late for Tears,Crime,4.0,1949
Insurgent,Action,2.83,2015
La vérité si je mens !,Comedy,3.5,1997
The Amazing Screw-On Head,Action,4.0,2006
Home,Adventure,3.25,2015
Midnight Special,Drama,2.38,2015
"Gunman, The",Action,4.0,2015
Furious 7,Action,2.75,2015
The Final Girls,Comedy,3.0,2015
Spring,Horror,4.5,2015
Power/Rangers,Action,4.0,2015
George Carlin: Life Is Worth Losing,Comedy,5.0,2005
Legend No. 17,Drama,4.5,2013
Love and Pigeons,Comedy,5.0,1985
Get Hard,Comedy,3.12,2015
That Sugar Film,Documentary,4.5,2014
Saving Santa,Animation,5.0,2013
The Brain,Comedy,4.5,1969
Tom and Jerry: A Nutcracker Tale,Animation,5.0,2007
What Men Talk About,Comedy,5.0,2010
Kill Me Three Times,Thriller,3.0,2014
Poker Night,Action,2.0,2014
Reckless Kelly,Comedy,2.5,1994
Willy/Milly,Comedy,5.0,1986
Shaun the Sheep Movie,Adventure,3.0,2015
Last Knights,Action,3.0,2015
The Jinx: The Life and Deaths of Robert Durst,Documentary,5.0,2015
Batman vs. Robin,Action,3.0,2015
Libre et assoupi,Comedy,3.0,2014
Woman in Gold,Drama,4.0,2015
Iliza Shlesinger: Freezing Hot,Comedy,3.75,2015
The Road Within,Comedy,4.5,2014
The Malibu Bikini Shop,Comedy,1.0,1986
Tomorrowland,Action,2.5,2015
Let It Be Me,(no genres listed),2.5,1995
Buzzard,Comedy,5.0,2015
Paul Blart: Mall Cop 2,Action,2.75,2015
Seve,Documentary,5.0,2014
Breathe,Drama,1.0,2014
Patlabor 2: The Movie,Action,3.5,1993
Da Sweet Blood of Jesus,Comedy,3.25,2014
The Longest Ride,Drama,1.75,2015
Girltrash: All Night Long,Comedy,3.5,2014
Sword of Vengeance,Action,1.0,2014
Lovesick,Comedy,2.0,2014
Danny Collins,Comedy,4.5,2015
The Even Stevens Movie,Children,3.5,2003
Kite,Action,1.5,2014
Man Up,Comedy,3.75,2015
San Andreas,Action,1.88,2015
Welcome to Me,Comedy,3.0,2014
Comedy Central Roast of James Franco,Comedy,3.0,2013
We Could Be King,Documentary,4.0,2014
Hitman: Agent 47,Action,1.5,2015
B/W,Comedy,3.5,2015
Ricki and the Flash,Comedy,2.0,2015
Partisan,Drama,2.0,2015
Infini,Horror,1.5,2015
Pitch Perfect 2,Comedy,3.44,2015
Just Before I Go,Comedy,1.0,2014
Carol,Drama,4.0,2015
Office Romance,Comedy,3.75,1977
Bootleggers,Comedy,4.5,1961
The Lobster,Comedy,4.0,2015
Güeros,Comedy,3.0,2014
Maggie,Drama,2.0,2015
Hot Pursuit,Action,1.5,2015
Slow West,Action,4.25,2015
The Green Inferno,Horror,3.5,2014
Barely Lethal,Action,4.5,2015
Carry On Don't Lose Your Head,Comedy,4.0,1966
What Love Is,Comedy,5.0,2007
The Monkey King,Animation,3.5,1964
5 to 7,Comedy,2.5,2014
Afonya,Comedy,4.0,1975
My Love,Animation,5.0,2006
Radio Day,Comedy,5.0,2008
The Martian,Adventure,4.0,2015
Return to Sender,Thriller,1.5,2015
Kung Fury,Action,3.71,2015
Elections Day,Comedy,4.5,2007
Youth,Drama,3.5,2015
Survivor,Action,0.5,2015
Hot Girls Wanted,Documentary,3.0,2015
That Munchhausen,Comedy,4.5,1979
The Taming of the Scoundrel,Comedy,4.5,1980
Phir Hera Pheri,Comedy,4.5,2006
Spy,Action,3.69,2015
Trainwreck,Comedy,3.2,2015
BMX Bandits,Adventure,3.0,1983
Turtle Power: The Definitive History of the Teenage Mutant Ninja Turtles,Documentary,3.0,2014
Aloha,Comedy,0.5,2015
Dragon Blade,Action,2.0,2015
Entourage,Comedy,2.0,2015
Bitter Lake,Documentary,5.0,2015
No Way Jose,Comedy,2.0,2015
Ghost Graduation,Comedy,5.0,2012
Duck Amuck,Animation,4.0,1953
Inside Out,Adventure,3.81,2015
The Wolfpack,Documentary,3.5,2015
Trevor Noah: African American,(no genres listed),2.5,2013
